NTD ID,Mode,Year,Total Minor Incidents,Customer Injuries,Worker Injuries,Other Injuries,Total Injuries
50032,MB,2019,10,6,1,0,7
50032,MB,2020,4,2,2,0,4
50032,MB,2021,5,2,3,0,5
50032,MB,2022,7,4,3,0,7
50033,DR,2016,5,4,1,0,5
50033,DR,2017,3,3,0,0,3
50033,DR,2018,1,1,0,0,1
50033,DR,2019,2,2,0,0,2
50033,MB,2016,21,21,0,0,21
50033,MB,2017,43,42,1,0,43
50033,MB,2018,42,41,0,0,41
50033,MB,2019,19,19,0,0,19
50033,MB,2020,24,24,0,0,24
50033,MB,2021,9,9,0,0,9
50033,MB,2022,5,5,0,0,5
50033,RB,2016,3,3,0,0,3
50033,RB,2017,8,8,0,0,8
50033,RB,2018,2,2,0,0,2
50033,RB,2019,6,6,0,0,6
50033,RB,2020,6,6,0,0,6
50033,RB,2021,2,2,0,0,2
50033,RB,2022,4,4,0,0,4
50035,DR,2017,1,1,0,0,1
50035,DR,2019,6,4,2,0,6
50035,MB,2019,6,4,0,1,5
50035,MB,2020,3,3,0,0,3
50035,MB,2021,2,2,0,0,2
50035,MB,2022,10,7,3,0,10
50036,DR,2017,1,1,0,0,1
50036,DR,2018,2,2,0,0,2
50036,DR,2019,4,3,1,0,4
50036,MB,2017,4,3,1,0,4
50036,MB,2018,15,15,0,0,15
50036,MB,2019,3,2,1,0,3
50036,MB,2022,6,5,1,0,6
50040,DR,2016,1,1,0,0,1
50040,DR,2017,1,1,0,0,1
50040,DR,2020,2,2,0,0,2
50040,DR,2021,1,1,0,0,1
50040,MB,2016,4,4,0,0,4
50040,MB,2017,3,3,0,0,3
50040,MB,2018,10,10,0,0,10
50040,MB,2019,5,5,0,0,5
50040,MB,2020,4,4,0,0,4
50040,MB,2021,2,2,0,0,2
50043,DR,2021,2,1,0,1,2
50043,DR,2022,1,0,1,0,1
50043,MB,2016,4,3,1,0,4
50043,MB,2018,4,4,0,0,4
50043,MB,2019,1,1,0,0,1
50043,MB,2020,5,4,1,0,5
50043,MB,2021,5,3,1,1,5
50044,DR,2016,2,1,0,0,1
50044,DR,2018,1,1,0,0,1
50044,DR,2021,2,1,0,0,1
50044,MB,2016,4,3,0,0,3
50044,MB,2017,3,2,1,0,3
50044,MB,2018,1,1,0,0,1
50044,MB,2019,1,1,0,0,1
50044,MB,2020,2,2,0,0,2
50044,MB,2021,1,1,0,0,1
50044,MB,2022,3,3,0,0,3
50045,DR,2018,2,1,1,0,2
50045,DR,2019,1,1,0,0,1
50045,DR,2021,2,2,0,0,2
50045,MB,2016,5,4,1,0,5
50045,MB,2017,1,1,0,0,1
50045,MB,2018,1,1,0,0,1
50045,MB,2020,1,1,0,0,1
50045,MB,2021,1,1,0,0,1
50047,DR,2016,3,3,0,0,3
50047,DR,2017,1,1,0,0,1
50047,DR,2018,5,5,0,0,5
50047,DR,2019,1,0,1,0,1
50047,DR,2020,6,3,3,0,6
50047,DR,2021,1,1,0,0,1
50047,DR,2022,3,2,1,0,3
50047,MB,2016,10,7,3,0,10
50047,MB,2017,12,5,6,0,11
50047,MB,2018,4,2,2,0,4
50047,MB,2019,8,4,4,0,8
50047,MB,2020,7,7,0,0,7
50047,MB,2021,8,5,2,0,7
50047,MB,2022,1,1,0,0,1
50050,DR,2016,2,2,0,0,2
50050,DR,2017,2,2,0,0,2
50050,DR,2018,3,3,0,0,3
50050,DR,2019,9,9,0,0,9
50050,DR,2020,1,1,0,0,1
50050,DR,2021,3,3,0,0,3
50050,DR,2022,1,1,0,0,1
50050,MB,2016,36,36,0,0,36
50050,MB,2017,39,39,0,0,39
50050,MB,2018,44,41,1,2,44
50050,MB,2019,40,40,0,0,40
50050,MB,2020,16,15,0,1,16
50050,MB,2021,18,17,0,0,17
50050,MB,2022,22,20,2,0,22
50050,RB,2019,5,5,0,0,5
50050,RB,2020,9,7,1,1,9
50050,RB,2021,12,12,0,0,12
50050,RB,2022,5,5,0,0,5
50051,DR,2016,1,1,0,0,1
50051,MB,2016,5,4,0,1,5
50052,DR,2017,1,0,1,0,1
50052,DR,2019,2,2,0,0,2
50052,DR,2022,3,2,1,0,3
50052,MB,2018,1,0,0,1,1
50052,MB,2019,3,3,0,0,3
50052,MB,2022,4,3,1,0,4
50053,DR,2020,2,2,0,0,2
50053,MB,2016,1,1,0,0,1
50053,MB,2020,1,0,0,0,0
50053,MB,2021,1,1,0,0,1
50053,MB,2022,4,3,1,0,4
50054,DR,2018,1,1,0,0,1
50054,MB,2016,3,3,0,0,3
50056,DR,2019,3,3,0,0,3
50056,MB,2016,6,6,0,0,6
50056,MB,2017,1,1,0,0,1
50056,MB,2018,6,5,1,0,6
50056,MB,2019,3,3,0,0,3
50057,DR,2020,1,1,0,0,1
50057,DR,2021,1,1,0,0,1
50057,MB,2016,2,2,0,0,2
50057,MB,2017,4,4,0,0,4
50057,MB,2018,3,3,0,0,3
50057,MB,2019,4,4,0,0,4
50057,MB,2020,3,2,1,0,3
50057,MB,2021,8,7,1,0,8
50057,MB,2022,6,6,0,0,6
50058,MB,2016,3,2,0,0,2
50058,MB,2017,2,2,0,0,2
50058,MB,2020,1,1,0,0,1
50058,MB,2021,1,1,0,0,1
50059,DR,2017,1,1,0,0,1
50059,DR,2018,1,1,0,0,1
50059,DR,2019,4,4,0,0,4
50059,DR,2020,1,1,0,0,1
50059,DR,2021,1,1,0,0,1
50059,MB,2016,1,1,0,0,1
50059,MB,2017,2,2,0,0,2
50059,MB,2018,4,3,0,1,4
50059,MB,2019,4,4,0,0,4
50059,MB,2020,1,1,0,0,1
50059,MB,2022,5,5,0,0,5
50060,DR,2021,3,3,0,0,3
50060,DR,2022,5,3,2,0,5
50060,MB,2016,2,1,1,0,2
50060,MB,2017,3,3,0,0,3
50060,MB,2018,3,2,1,0,3
50060,MB,2019,6,6,0,0,6
50060,MB,2020,15,13,2,0,15
50060,MB,2021,14,12,2,0,14
50060,MB,2022,22,14,8,0,22
50061,DR,2017,1,1,0,0,1
50061,DR,2020,2,0,2,0,2
50061,DR,2022,4,1,3,0,4
50061,MB,2016,4,3,1,0,4
50061,MB,2017,1,1,0,0,1
50061,MB,2018,1,0,0,0,0
50061,MB,2019,9,4,4,0,8
50061,MB,2020,7,2,5,0,7
50061,MB,2021,11,6,5,0,11
50061,MB,2022,9,6,3,0,9
50066,HR,2016,438,278,81,0,359
50066,HR,2017,479,264,107,0,371
50066,HR,2018,486,289,91,0,380
50066,HR,2019,539,300,126,0,426
50066,HR,2020,380,187,78,0,265
50066,HR,2021,469,210,104,0,314
50066,HR,2022,411,210,79,0,289
50066,MB,2016,348,263,83,0,346
50066,MB,2017,369,268,99,1,368
50066,MB,2018,337,222,110,0,332
50066,MB,2019,342,229,108,0,337
50066,MB,2020,239,140,94,0,234
50066,MB,2021,270,156,110,0,266
50066,MB,2022,234,139,92,0,231
50092,DR,2021,1,1,0,0,1
50092,DR,2022,2,2,0,0,2
50092,MB,2019,1,1,0,0,1
50096,CB,2016,1,0,0,1,1
50096,DR,2017,1,1,0,0,1
50096,MB,2016,1,1,0,0,1
50096,MB,2017,2,2,0,0,2
50099,MB,2016,2,2,0,0,2
50099,MB,2021,1,1,0,0,1
50103,DR,2017,1,1,0,0,1
50110,DR,2016,2,2,0,0,2
50110,DR,2017,1,1,0,0,1
50110,DR,2020,1,1,0,0,1
50110,MB,2016,7,7,0,0,7
50110,MB,2017,6,6,0,0,6
50110,MB,2018,5,5,0,0,5
50110,MB,2019,6,6,0,0,6
50110,MB,2020,1,1,0,0,1
50113,MB,2016,32,31,0,0,31
50113,MB,2017,32,32,0,0,32
50113,MB,2018,42,40,0,0,40
50113,MB,2019,57,56,0,0,56
50113,MB,2020,27,27,0,0,27
50113,MB,2021,23,23,0,0,23
50113,MB,2022,31,31,0,0,31
50113,VP,2016,2,2,0,0,2
50113,VP,2018,1,1,0,0,1
50117,CB,2019,1,0,1,0,1
50117,DR,2017,2,2,0,0,2
50117,DR,2019,7,7,0,0,7
50117,DR,2020,4,4,0,0,4
50117,DR,2021,3,3,0,0,3
50117,DR,2022,1,1,0,0,1
50117,MB,2018,2,2,0,0,2
50117,MB,2019,3,2,0,0,2
50117,MB,2020,1,1,0,0,1
50117,MB,2022,1,1,0,0,1
50119,DR,2019,11,11,0,0,11
50119,DR,2020,42,18,0,0,18
50119,DR,2021,2,2,0,0,2
50119,DR,2022,15,15,0,0,15
50119,MB,2016,99,94,5,0,99
50119,MB,2017,163,134,29,0,163
50119,MB,2018,96,74,21,0,95
50119,MB,2019,92,69,23,0,92
50119,MB,2020,79,54,25,0,79
50119,MB,2021,36,26,8,0,34
50119,MB,2022,58,44,13,0,57
50141,MG,2016,4,1,3,0,4
50141,MG,2017,4,2,1,0,3
50141,MG,2018,8,2,6,0,8
50141,MG,2019,1,1,0,0,1
50143,MB,2016,1,1,0,0,1
50145,DR,2020,1,1,0,0,1
50145,MB,2019,2,2,0,0,2
50146,DR,2019,3,3,0,0,3
50146,DR,2021,2,2,0,0,2
50146,MB,2016,9,8,0,0,8
50146,MB,2017,5,5,0,0,5
50146,MB,2018,5,4,1,0,5
50146,MB,2019,8,7,1,0,8
50146,MB,2020,5,4,1,0,5
50146,MB,2021,3,2,1,0,3
50146,MB,2022,2,2,0,0,2
50148,DR,2018,2,2,0,0,2
50148,DR,2019,1,1,0,0,1
50149,DR,2018,1,1,0,0,1
50149,DR,2022,2,2,0,0,2
50149,MB,2018,2,1,0,0,1
50149,MB,2019,2,2,0,0,2
50149,MB,2021,2,0,0,0,0
50154,DR,2019,9,9,0,0,9
50154,DR,2020,7,6,1,0,7
50154,DR,2021,13,11,2,0,13
50154,DR,2022,12,12,0,0,12
50154,MB,2016,1,0,0,0,0
50154,MB,2019,3,1,0,0,1
50154,MB,2022,1,1,0,0,1
50155,DR,2016,16,15,1,0,16
50155,DR,2017,15,13,1,1,15
50155,DR,2018,13,13,0,0,13
50157,DR,2016,8,4,4,0,8
50157,DR,2017,2,1,1,0,2
50157,DR,2018,2,1,1,0,2
50157,DR,2020,2,0,2,0,2
50157,DR,2021,3,1,2,0,3
50157,DR,2022,5,3,2,0,5
50157,MB,2016,1,0,1,0,1
50157,MB,2017,1,0,1,0,1
50157,MB,2018,1,1,0,0,1
50157,MB,2019,1,1,0,0,1
50157,MB,2020,1,1,0,0,1
50157,MB,2021,1,1,0,0,1
50157,MB,2022,1,1,0,0,1
50158,MB,2017,2,0,2,0,2
50158,MB,2018,3,1,2,0,3
50159,DR,2017,1,1,0,0,1
50159,DR,2019,1,1,0,0,1
50159,DR,2020,2,2,0,0,2
50159,DR,2022,1,0,1,0,1
50159,MB,2018,1,0,0,0,0
50159,MB,2019,3,3,0,0,3
50159,MB,2020,4,3,1,0,4
50159,MB,2021,7,6,1,0,7
50159,MB,2022,2,2,0,0,2
50160,DR,2016,1,1,0,0,1
50160,DR,2017,2,1,1,0,2
50160,DR,2018,3,3,0,0,3
50160,DR,2020,2,1,1,0,2
50161,DR,2017,1,1,0,0,1
50161,DR,2019,1,1,0,0,1
50161,DR,2021,1,1,0,0,1
50161,DR,2022,1,1,0,0,1
50163,DR,2016,2,1,1,0,2
50163,DR,2017,6,5,1,0,6
50163,DR,2018,5,5,0,0,5
50163,DR,2019,1,1,0,0,1
50166,DR,2021,2,0,1,0,1
50176,DR,2021,4,2,2,0,4
50176,DR,2022,2,1,0,0,1
50176,MB,2020,6,1,5,0,6
50176,MB,2022,1,0,1,0,1
50182,DR,2016,30,30,0,0,30
50182,DR,2017,44,44,0,0,44
50182,DR,2018,41,41,0,0,41
50182,DR,2019,33,33,0,0,33
50182,DR,2020,28,28,0,0,28
50182,DR,2021,37,37,0,0,37
50182,DR,2022,32,31,1,0,32
50184,DR,2016,6,6,0,0,6
50184,DR,2017,4,4,0,0,4
50184,DR,2018,5,4,1,0,5
50184,MB,2018,1,1,0,0,1
50184,MB,2019,1,1,0,0,1
50191,VP,2017,1,1,0,0,1
50193,VP,2020,1,0,0,1,1
50198,DR,2016,2,1,0,0,1
50198,DR,2017,1,1,0,0,1
50198,DR,2019,1,0,1,0,1
50198,MB,2017,1,1,0,0,1
50198,MB,2019,1,0,1,0,1
50199,DR,2018,1,1,0,0,1
50199,DR,2020,2,2,0,0,2
50199,MB,2019,3,2,0,0,2
50199,MB,2020,1,1,0,0,1
50204,MB,2016,1,0,1,0,1
50204,MB,2021,1,1,0,0,1
50204,MB,2022,3,2,1,0,3
50211,MB,2016,2,1,0,1,2
50211,MB,2017,3,2,1,0,3
50211,MB,2018,4,4,0,0,4
50211,MB,2019,3,3,0,0,3
50211,MB,2020,4,3,1,0,4
50211,MB,2022,2,2,0,0,2
50213,SR,2017,13,11,2,0,13
50213,SR,2018,6,5,1,0,6
50213,SR,2019,2,2,0,0,2
50213,SR,2020,1,0,1,0,1
50213,SR,2021,1,0,1,0,1
50213,SR,2022,1,0,0,1,1
50516,MB,2019,1,1,0,0,1
50517,MB,2018,1,1,0,0,1
50517,MB,2019,1,1,0,0,1
50518,DR,2019,1,1,0,0,1
50518,DR,2022,2,2,0,0,2
50519,DR,2022,1,1,0,0,1
50519,MB,2016,1,1,0,0,1
50519,MB,2017,1,1,0,0,1
50519,MB,2018,3,2,1,0,3
50519,MB,2019,1,1,0,0,1
50519,MB,2021,2,2,0,0,2
50519,MB,2022,1,0,0,0,0
50521,FB,2016,2,1,1,0,2
50521,FB,2017,3,0,2,0,2
50521,FB,2019,1,0,1,0,1
50522,DR,2017,1,1,0,0,1
50522,DR,2018,1,1,0,0,1
50522,DR,2019,4,4,0,0,4
50522,MB,2017,3,2,1,0,3
50522,MB,2018,2,2,0,0,2
50522,MB,2020,1,0,0,1,1
50522,MB,2021,1,1,0,0,1
55312,SR,2019,2,1,1,0,2
55312,SR,2020,3,1,2,0,3
55312,SR,2021,3,2,0,1,3
55312,SR,2022,4,1,3,0,4
60006,DR,2016,2,2,0,0,2
60006,DR,2017,4,3,0,0,3
60006,DR,2018,3,1,2,0,3
60006,DR,2019,9,4,5,0,9
60006,DR,2021,1,1,0,0,1
60006,DR,2022,4,1,3,0,4
60006,MB,2016,15,15,0,0,15
60006,MB,2017,15,15,0,0,15
60006,MB,2018,13,13,0,0,13
60006,MB,2019,19,17,1,1,19
60006,MB,2020,8,8,0,0,8
60006,MB,2021,4,4,0,0,4
60006,MB,2022,9,9,0,0,9
60006,SR,2019,3,3,0,0,3
60007,DR,2016,25,25,0,0,25
60007,DR,2017,8,8,0,0,8
60007,DR,2018,7,7,0,0,7
60007,DR,2019,7,7,0,0,7
60007,DR,2020,8,8,0,0,8
60007,DR,2021,9,9,0,0,9
60007,DR,2022,11,9,2,0,11
60007,MB,2016,69,69,0,0,69
60007,MB,2017,43,43,0,0,43
60007,MB,2018,30,30,0,0,30
60007,MB,2019,50,50,0,0,50
60007,MB,2020,47,47,0,0,47
60007,MB,2021,49,46,0,2,48
60007,MB,2022,23,17,5,0,22
60008,DR,2016,12,12,0,0,12
60008,DR,2017,4,4,0,0,4
60008,DR,2018,7,7,0,0,7
60008,DR,2019,9,9,0,0,9
60008,DR,2020,3,3,0,0,3
60008,DR,2021,4,4,0,0,4
60008,LR,2016,11,11,0,0,11
60008,LR,2017,23,18,3,0,21
60008,LR,2018,23,18,2,1,21
60008,LR,2019,17,15,1,0,16
60008,LR,2020,14,12,0,0,12
60008,LR,2021,17,16,0,0,16
60008,LR,2022,21,14,0,0,14
60008,MB,2016,59,59,0,0,59
60008,MB,2017,74,74,0,0,74
60008,MB,2018,74,70,4,0,74
60008,MB,2019,80,80,0,0,80
60008,MB,2020,62,62,0,0,62
60008,MB,2021,67,67,0,0,67
60008,MB,2022,79,78,0,0,78
60009,DR,2016,6,6,0,0,6
60009,DR,2018,1,1,0,0,1
60009,DR,2019,2,2,0,0,2
60009,DR,2020,6,6,0,0,6
60009,MB,2016,11,10,1,0,11
60009,MB,2017,25,24,1,0,25
60009,MB,2018,20,18,2,0,20
60009,MB,2019,33,33,0,0,33
60009,MB,2020,30,30,0,0,30
60009,MB,2021,39,38,1,0,39
60009,MB,2022,25,25,0,0,25
60010,DR,2016,5,5,0,0,5
60010,DR,2017,4,4,0,0,4
60010,DR,2018,1,1,0,0,1
60010,DR,2019,1,1,0,0,1
60010,DR,2020,7,6,1,0,7
60010,DR,2021,6,4,2,0,6
60010,DR,2022,9,0,9,0,9
60010,MB,2016,3,3,0,0,3
60010,MB,2017,2,2,0,0,2
60010,MB,2021,2,1,0,0,1
60010,MB,2022,3,1,2,0,3
60011,DR,2016,6,4,1,0,5
60011,DR,2017,2,1,1,0,2
60011,DR,2018,6,6,0,0,6
60011,DR,2019,6,6,0,0,6
60011,DR,2021,3,3,0,0,3
60011,DR,2022,1,1,0,0,1
60011,MB,2016,63,35,24,0,59
60011,MB,2017,53,44,5,0,49
60011,MB,2018,42,32,8,0,40
60011,MB,2019,29,25,1,0,26
60011,MB,2020,23,17,0,0,17
60011,MB,2021,24,24,0,0,24
60011,MB,2022,32,26,0,0,26
60012,DR,2017,7,6,0,0,6
60012,DR,2018,1,1,0,0,1
60012,DR,2019,7,6,1,0,7
60012,DR,2020,4,4,0,0,4
60012,DR,2021,2,1,1,0,2
60012,DR,2022,1,1,0,0,1
60012,MB,2016,2,2,0,0,2
60012,MB,2017,3,3,0,0,3
60012,MB,2018,4,4,0,0,4
60012,MB,2019,1,1,0,0,1
60012,MB,2021,6,6,0,0,6
60012,MB,2022,4,4,0,0,4
60014,DR,2016,6,5,1,0,6
60014,DR,2017,1,1,0,0,1
60014,MB,2016,11,9,0,0,9
60014,MB,2017,4,3,1,0,4
60014,MB,2018,5,5,0,0,5
60014,MB,2019,1,1,0,0,1
60014,MB,2020,1,0,1,0,1
60014,MB,2021,3,2,0,1,3
60014,MB,2022,6,4,1,0,5
60016,DR,2016,1,1,0,0,1
60016,DR,2017,1,1,0,0,1
60016,DR,2018,1,1,0,0,1
60016,DR,2019,2,2,0,0,2
60016,DR,2021,3,3,0,0,3
60016,DR,2022,2,2,0,0,2
60016,MB,2016,3,3,0,0,3
60016,MB,2017,2,2,0,0,2
60016,MB,2018,3,3,0,0,3
60016,MB,2019,3,3,0,0,3
60016,MB,2020,2,2,0,0,2
60016,MB,2021,3,3,0,0,3
60016,MB,2022,4,4,0,0,4
60017,DR,2022,2,2,0,0,2
60017,MB,2016,4,4,0,0,4
60017,MB,2017,10,10,0,0,10
60017,MB,2018,17,17,0,0,17
60017,MB,2019,12,12,0,0,12
60017,MB,2020,5,5,0,0,5
60017,MB,2021,4,4,0,0,4
60017,MB,2022,8,8,0,0,8
60018,DR,2016,3,2,0,0,2
60018,DR,2019,2,2,0,0,2
60018,DR,2020,1,1,0,0,1
60018,DR,2021,3,3,0,0,3
60018,DR,2022,2,2,0,0,2
60018,MB,2016,8,8,0,0,8
60018,MB,2017,2,2,0,0,2
60018,MB,2018,9,9,0,0,9
60018,MB,2019,8,8,0,0,8
60018,MB,2020,12,11,1,0,12
60018,MB,2021,3,3,0,0,3
60018,MB,2022,16,16,0,0,16
60019,DR,2016,3,2,1,0,3
60019,DR,2017,4,4,0,0,4
60019,DR,2018,7,6,1,0,7
60019,DR,2019,13,10,3,0,13
60019,DR,2020,21,21,0,0,21
60019,DR,2021,8,8,0,0,8
60019,DR,2022,13,13,0,0,13
60019,MB,2016,23,20,1,2,23
60019,MB,2017,51,49,2,0,51
60019,MB,2018,76,74,2,0,76
60019,MB,2019,50,47,3,0,50
60019,MB,2020,67,66,1,0,67
60019,MB,2021,59,59,0,0,59
60019,MB,2022,54,54,0,0,54
60019,RB,2019,8,8,0,0,8
60019,RB,2020,42,42,0,0,42
60019,RB,2021,47,47,0,0,47
60019,RB,2022,60,60,0,0,60
60022,DR,2019,1,1,0,0,1
60022,MB,2016,7,5,1,0,6
60022,MB,2017,4,2,1,0,3
60022,MB,2018,6,3,2,0,5
60022,MB,2020,19,7,11,0,18
60022,MB,2021,38,26,11,0,37
60022,MB,2022,47,36,10,0,46
60024,DR,2016,11,11,0,0,11
60024,DR,2017,6,5,1,0,6
60024,DR,2018,5,5,0,0,5
60024,DR,2019,8,8,0,0,8
60024,DR,2020,2,2,0,0,2
60024,MB,2016,18,17,0,0,17
60024,MB,2017,9,7,2,0,9
60024,MB,2018,18,18,0,0,18
60024,MB,2019,16,13,3,0,16
60024,MB,2020,2,1,0,0,1
60024,MB,2022,1,1,0,0,1
60032,DR,2018,3,3,0,0,3
60032,DR,2019,3,3,0,0,3
60032,DR,2020,3,3,0,0,3
60032,DR,2021,2,2,0,0,2
60032,DR,2022,5,3,2,0,5
60032,FB,2017,1,0,1,0,1
60032,FB,2018,2,1,0,0,1
60032,FB,2020,1,0,1,0,1
60032,FB,2021,1,0,1,0,1
60032,MB,2016,8,8,0,0,8
60032,MB,2017,5,5,0,0,5
60032,MB,2018,12,12,0,0,12
60032,MB,2019,12,12,0,0,12
60032,MB,2020,11,11,0,0,11
60032,MB,2021,11,11,0,0,11
60032,MB,2022,23,17,6,0,23
60032,SR,2016,4,4,0,0,4
60032,SR,2017,4,4,0,0,4
60032,SR,2018,5,5,0,0,5
60032,SR,2019,1,1,0,0,1
60032,SR,2020,2,2,0,0,2
60032,SR,2022,6,4,2,0,6
60033,DR,2019,1,1,0,0,1
60033,DR,2020,7,7,0,0,7
60033,DR,2021,3,3,0,0,3
60033,MB,2016,2,2,0,0,2
60033,MB,2019,8,8,0,0,8
60033,MB,2020,16,15,0,0,15
60033,MB,2021,10,10,0,0,10
60033,MB,2022,15,14,1,0,15
60033,SR,2018,1,0,1,0,1
60041,DR,2018,1,0,0,0,0
60048,DR,2016,7,7,0,0,7
60048,DR,2017,8,8,0,0,8
60048,DR,2018,9,9,0,0,9
60048,DR,2019,6,6,0,0,6
60048,DR,2020,5,5,0,0,5
60048,DR,2021,6,5,0,0,5
60048,DR,2022,3,3,0,0,3
60048,MB,2016,49,49,0,0,49
60048,MB,2017,57,57,0,0,57
60048,MB,2018,52,52,0,0,52
60048,MB,2019,57,57,0,0,57
60048,MB,2020,25,24,1,0,25
60048,MB,2021,35,33,1,1,35
60048,MB,2022,49,46,1,0,47
60051,DR,2016,4,4,0,0,4
60051,DR,2022,1,1,0,0,1
60051,MB,2016,31,27,4,0,31
60051,MB,2017,32,29,3,0,32
60051,MB,2018,17,15,1,0,16
60051,MB,2019,21,21,0,0,21
60051,MB,2020,7,6,1,0,7
60051,MB,2021,10,7,1,0,8
60051,MB,2022,18,17,1,0,18
60056,DR,2016,5,4,1,0,5
60056,DR,2017,5,5,0,0,5
60056,DR,2020,7,7,0,0,7
60056,LR,2016,16,16,0,0,16
60056,LR,2017,32,30,2,0,32
60056,LR,2018,18,17,1,0,18
60056,LR,2019,47,47,0,0,47
60056,LR,2020,41,41,0,0,41
60056,LR,2021,30,30,0,0,30
60056,LR,2022,42,42,0,0,42
60056,MB,2016,24,22,1,0,23
60056,MB,2017,26,26,0,0,26
60056,MB,2018,17,16,1,0,17
60056,MB,2019,28,27,1,0,28
60056,MB,2020,19,18,1,0,19
60056,MB,2021,20,20,0,0,20
60056,MB,2022,33,33,0,0,33
60056,SR,2021,2,2,0,0,2
60056,SR,2022,1,1,0,0,1
60059,DR,2016,2,1,1,0,2
60059,DR,2017,3,2,1,0,3
60059,DR,2018,1,0,1,0,1
60059,DR,2022,1,1,0,0,1
60059,MB,2017,4,4,0,0,4
60059,MB,2018,1,0,1,0,1
60059,MB,2020,1,1,0,0,1
60072,DR,2016,3,3,0,0,3
60072,MB,2016,2,2,0,0,2
60072,MB,2017,2,2,0,0,2
60077,DR,2016,3,3,0,0,3
60077,DR,2017,1,0,1,0,1
60077,DR,2019,3,3,0,0,3
60077,MB,2016,2,1,1,0,2
60077,MB,2018,3,3,0,0,3
60077,MB,2019,2,1,0,1,2
60088,DR,2016,1,1,0,0,1
60088,DR,2018,3,2,0,0,2
60088,DR,2021,1,0,1,0,1
60088,MB,2016,2,2,0,0,2
60088,MB,2017,1,1,0,0,1
60088,MB,2018,1,1,0,0,1
60088,MB,2020,1,0,0,0,0
60088,MB,2021,3,3,0,0,3
60088,MB,2022,3,3,0,0,3
60090,CB,2017,11,8,0,0,8
60090,DR,2017,4,2,1,0,3
60090,DR,2019,2,0,2,0,2
60090,MB,2017,10,5,5,0,10
60090,MB,2018,6,5,1,0,6
60090,MB,2019,1,1,0,0,1
60090,MB,2020,3,2,1,0,3
60090,MB,2021,9,6,2,0,8
60090,MB,2022,12,9,2,0,11
60091,DR,2016,3,3,0,0,3
60091,DR,2017,1,1,0,0,1
60091,DR,2018,3,3,0,0,3
60091,DR,2019,3,2,0,0,2
60091,DR,2021,4,4,0,0,4
60091,DR,2022,2,2,0,0,2
60091,MB,2016,1,1,0,0,1
60091,MB,2019,1,1,0,0,1
60091,MB,2020,1,1,0,0,1
60095,CB,2021,1,1,0,0,1
60095,CB,2022,2,0,2,0,2
60095,DR,2021,5,2,3,0,5
60095,DR,2022,2,0,1,0,1
60095,MB,2021,3,3,0,0,3
60095,MB,2022,9,4,5,0,9
60101,DR,2017,1,1,0,0,1
60101,DR,2019,3,2,1,0,3
60101,DR,2020,2,2,0,0,2
60101,MB,2018,6,5,1,0,6
60101,MB,2019,6,3,3,0,6
60101,MB,2020,10,7,3,0,10
60101,MB,2021,3,3,0,0,3
60102,DR,2016,2,2,0,0,2
60102,DR,2018,4,2,2,0,4
60102,DR,2019,2,0,2,0,2
60102,DR,2020,1,0,1,0,1
60102,DR,2021,1,0,1,0,1
60102,MB,2016,5,3,1,0,4
60102,MB,2018,1,1,0,0,1
60103,CB,2018,1,0,0,1,1
60103,CB,2019,1,0,0,1,1
60103,DR,2017,1,1,0,0,1
60103,DR,2018,2,1,1,0,2
60103,DR,2019,1,1,0,0,1
60103,DR,2020,1,1,0,0,1
60103,DR,2021,2,2,0,0,2
60107,DR,2017,1,1,0,0,1
60107,DR,2019,2,2,0,0,2
60107,DR,2021,1,1,0,0,1
60107,DR,2022,3,3,0,0,3
60111,CB,2017,1,0,1,0,1
60111,CB,2021,1,1,0,0,1
60111,DR,2016,1,1,0,0,1
60111,DR,2017,1,1,0,0,1
60111,DR,2022,5,1,2,0,3
60114,DR,2016,1,1,0,0,1
60114,DR,2017,1,1,0,0,1
60114,DR,2019,2,2,0,0,2
60114,MB,2017,1,0,1,0,1
60130,DR,2016,2,2,0,0,2
60130,DR,2017,2,2,0,0,2
60130,DR,2018,1,1,0,0,1
60130,DR,2019,2,1,1,0,2
60130,DR,2020,2,2,0,0,2
60130,DR,2021,1,1,0,0,1
60133,SR,2016,2,0,1,0,1
60133,SR,2019,1,0,1,0,1
60134,CB,2016,1,1,0,0,1
60134,CB,2017,1,1,0,0,1
60269,MB,2017,1,0,1,0,1
60269,MB,2019,1,1,0,0,1
60276,FB,2022,3,0,2,1,3
70002,DR,2017,1,1,0,0,1
70002,DR,2019,2,2,0,0,2
70002,MB,2016,3,3,0,0,3
70002,MB,2017,10,9,0,0,9
70002,MB,2018,6,5,0,0,5
70002,MB,2019,13,13,0,0,13
70002,MB,2020,15,15,0,0,15
70002,MB,2021,1,1,0,0,1
70003,DR,2016,2,2,0,0,2
70003,DR,2018,3,3,0,0,3
70003,MB,2016,13,13,0,0,13
70003,MB,2017,12,12,0,0,12
70003,MB,2018,10,9,1,0,10
70003,MB,2019,4,4,0,0,4
70003,MB,2021,2,2,0,0,2
70005,DR,2019,2,2,0,0,2
70005,DR,2022,2,2,0,0,2
70005,MB,2016,74,65,9,0,74
70005,MB,2017,66,59,7,0,66
70005,MB,2018,71,61,10,0,71
70005,MB,2019,68,63,5,0,68
70005,MB,2020,62,61,1,0,62
70005,MB,2021,49,46,3,0,49
70005,MB,2022,48,48,0,0,48
70005,RB,2018,2,2,0,0,2
70005,RB,2019,3,3,0,0,3
