NTD ID,Mode,Year,Agency,Reporter Type,3 Mode,UPT,VRM
30025,MB,2018,County of Lackawanna Transit System,Full,Bus,1007775.0,1074929.0
30025,MB,2019,County of Lackawanna Transit System,Full,Bus,1008312.0,1118174.0
30025,MB,2020,County of Lackawanna Transit System,Full,Bus,502427.0,796969.0
30025,MB,2021,County of Lackawanna Transit System,Full,Bus,479340.0,960962.0
30025,MB,2022,County of Lackawanna Transit System,Full,Bus,628127.0,1075887.0
30026,DR,2016,River Valley Transit Authority,Full,Bus,580.0,5922.0
30026,DR,2017,River Valley Transit Authority,Full,Bus,378.0,3907.0
30026,DR,2018,River Valley Transit Authority,Full,Bus,1994.0,25872.0
30026,DR,2019,River Valley Transit Authority,Full,Bus,4992.0,72181.0
30026,DR,2020,River Valley Transit Authority,Full,Bus,4514.0,70933.0
30026,DR,2021,River Valley Transit Authority,Full,Bus,4988.0,101701.0
30026,DR,2022,River Valley Transit Authority,Full,Bus,6100.0,90495.0
30026,MB,2016,River Valley Transit Authority,Full,Bus,1305808.0,871268.0
30026,MB,2017,River Valley Transit Authority,Full,Bus,1272956.0,863707.0
30026,MB,2018,River Valley Transit Authority,Full,Bus,1312783.0,874986.0
30026,MB,2019,River Valley Transit Authority,Full,Bus,1248501.0,929870.0
30026,MB,2020,River Valley Transit Authority,Full,Bus,700084.0,912435.0
30026,MB,2021,River Valley Transit Authority,Full,Bus,655867.0,832934.0
30026,MB,2022,River Valley Transit Authority,Full,Bus,748334.0,864947.0
30027,CB,2016,Central Pennsylvania Transportation Authority,Full,Bus,87668.0,392679.0
30027,CB,2017,Central Pennsylvania Transportation Authority,Full,Bus,80993.0,388557.0
30027,CB,2018,Central Pennsylvania Transportation Authority,Full,Bus,76686.0,387711.0
30027,CB,2019,Central Pennsylvania Transportation Authority,Full,Bus,75011.0,387401.0
30027,CB,2020,Central Pennsylvania Transportation Authority,Full,Bus,26694.0,344472.0
30027,CB,2021,Central Pennsylvania Transportation Authority,Full,Bus,17548.0,328309.0
30027,CB,2022,Central Pennsylvania Transportation Authority,Full,Bus,12168.0,129855.0
30027,DR,2016,Central Pennsylvania Transportation Authority,Full,Bus,540023.0,4230843.0
30027,DR,2017,Central Pennsylvania Transportation Authority,Full,Bus,630845.0,5467597.0
30027,DR,2018,Central Pennsylvania Transportation Authority,Full,Bus,646690.0,6010757.0
30027,DR,2019,Central Pennsylvania Transportation Authority,Full,Bus,660936.0,6238127.0
30027,DR,2020,Central Pennsylvania Transportation Authority,Full,Bus,388230.0,4265991.0
30027,DR,2021,Central Pennsylvania Transportation Authority,Full,Bus,451444.0,4838388.0
30027,DR,2022,Central Pennsylvania Transportation Authority,Full,Bus,280455.0,2699267.0
30027,MB,2016,Central Pennsylvania Transportation Authority,Full,Bus,1560719.0,1239210.0
30027,MB,2017,Central Pennsylvania Transportation Authority,Full,Bus,1520208.0,1248964.0
30027,MB,2018,Central Pennsylvania Transportation Authority,Full,Bus,1555749.0,1289307.0
30027,MB,2019,Central Pennsylvania Transportation Authority,Full,Bus,1478308.0,1311773.0
30027,MB,2020,Central Pennsylvania Transportation Authority,Full,Bus,928192.0,1143469.0
30027,MB,2021,Central Pennsylvania Transportation Authority,Full,Bus,858976.0,1282672.0
30027,MB,2022,Central Pennsylvania Transportation Authority,Full,Bus,450951.0,643271.0
30030,DR,2016,Washington Metropolitan Area Transit Authority,Full,Bus,2322354.0,20998164.0
30030,DR,2017,Washington Metropolitan Area Transit Authority,Full,Bus,2373493.0,21782912.0
30030,DR,2018,Washington Metropolitan Area Transit Authority,Full,Bus,2376968.0,22437996.0
30030,DR,2019,Washington Metropolitan Area Transit Authority,Full,Bus,2324439.0,21645143.0
30030,DR,2020,Washington Metropolitan Area Transit Authority,Full,Bus,1133362.0,13093504.0
30030,DR,2021,Washington Metropolitan Area Transit Authority,Full,Bus,1236688.0,17413421.0
30030,DR,2022,Washington Metropolitan Area Transit Authority,Full,Bus,1323888.0,18980635.0
30030,HR,2016,Washington Metropolitan Area Transit Authority,Full,Rail,232546318.0,76833917.0
30030,HR,2017,Washington Metropolitan Area Transit Authority,Full,Rail,229855180.0,80559796.0
30030,HR,2018,Washington Metropolitan Area Transit Authority,Full,Rail,228050642.0,83250372.0
30030,HR,2019,Washington Metropolitan Area Transit Authority,Full,Rail,238248071.0,91153648.0
30030,HR,2020,Washington Metropolitan Area Transit Authority,Full,Rail,68610739.0,66508247.0
30030,HR,2021,Washington Metropolitan Area Transit Authority,Full,Rail,56026328.0,69234007.0
30030,HR,2022,Washington Metropolitan Area Transit Authority,Full,Rail,98367576.0,53237986.0
30030,MB,2016,Washington Metropolitan Area Transit Authority,Full,Bus,124411853.0,39837888.0
30030,MB,2017,Washington Metropolitan Area Transit Authority,Full,Bus,121756048.0,38316982.0
30030,MB,2018,Washington Metropolitan Area Transit Authority,Full,Bus,121113438.0,37086936.0
30030,MB,2019,Washington Metropolitan Area Transit Authority,Full,Bus,124276845.0,37814806.0
30030,MB,2020,Washington Metropolitan Area Transit Authority,Full,Bus,58904521.0,26092893.0
30030,MB,2021,Washington Metropolitan Area Transit Authority,Full,Bus,66138465.0,33811718.0
30030,MB,2022,Washington Metropolitan Area Transit Authority,Full,Bus,89880435.0,37334144.0
30034,CB,2016,Maryland Transit Administration,Full,Bus,3889923.0,6299293.0
30034,CB,2017,Maryland Transit Administration,Full,Bus,3839623.0,6440728.0
30034,CB,2018,Maryland Transit Administration,Full,Bus,3757805.0,6610690.0
30034,CB,2019,Maryland Transit Administration,Full,Bus,3589172.0,6659937.0
30034,CB,2020,Maryland Transit Administration,Full,Bus,1040033.0,1768209.0
30034,CB,2021,Maryland Transit Administration,Full,Bus,569827.0,2759908.0
30034,CB,2022,Maryland Transit Administration,Full,Bus,1021115.0,6042429.0
30034,CR,2016,Maryland Transit Administration,Full,Rail,8983610.0,6371016.0
30034,CR,2017,Maryland Transit Administration,Full,Rail,9174765.0,6543123.0
30034,CR,2018,Maryland Transit Administration,Full,Rail,9387801.0,6546506.0
30034,CR,2019,Maryland Transit Administration,Full,Rail,9187058.0,6586242.0
30034,CR,2020,Maryland Transit Administration,Full,Rail,2492652.0,4995898.0
30034,CR,2021,Maryland Transit Administration,Full,Rail,1453713.0,4406497.0
30034,CR,2022,Maryland Transit Administration,Full,Rail,2816561.0,6259060.0
30034,DR,2016,Maryland Transit Administration,Full,Bus,2616296.0,20539928.0
30034,DR,2017,Maryland Transit Administration,Full,Bus,2878861.0,21260698.0
30034,DR,2018,Maryland Transit Administration,Full,Bus,2989342.0,21762066.0
30034,DR,2019,Maryland Transit Administration,Full,Bus,3031519.0,23042223.0
30034,DR,2020,Maryland Transit Administration,Full,Bus,1737884.0,13256428.0
30034,DR,2021,Maryland Transit Administration,Full,Bus,1664086.0,12312079.0
30034,DR,2022,Maryland Transit Administration,Full,Bus,2098083.0,17697260.0
30034,HR,2016,Maryland Transit Administration,Full,Rail,11241023.0,4688429.0
30034,HR,2017,Maryland Transit Administration,Full,Rail,10247257.0,4891130.0
30034,HR,2018,Maryland Transit Administration,Full,Rail,7526797.0,4273084.0
30034,HR,2019,Maryland Transit Administration,Full,Rail,7317064.0,4551785.0
30034,HR,2020,Maryland Transit Administration,Full,Rail,2839708.0,4111925.0
30034,HR,2021,Maryland Transit Administration,Full,Rail,2021540.0,4716871.0
30034,HR,2022,Maryland Transit Administration,Full,Rail,1988959.0,4599415.0
30034,LR,2016,Maryland Transit Administration,Full,Rail,7745480.0,3077939.0
30034,LR,2017,Maryland Transit Administration,Full,Rail,7222529.0,2955439.0
30034,LR,2018,Maryland Transit Administration,Full,Rail,7157617.0,2988643.0
30034,LR,2019,Maryland Transit Administration,Full,Rail,6509175.0,2861036.0
30034,LR,2020,Maryland Transit Administration,Full,Rail,2813659.0,2806674.0
30034,LR,2021,Maryland Transit Administration,Full,Rail,2722282.0,3222554.0
30034,LR,2022,Maryland Transit Administration,Full,Rail,3251829.0,2950515.0
30034,MB,2016,Maryland Transit Administration,Full,Bus,72661066.0,19371249.0
30034,MB,2017,Maryland Transit Administration,Full,Bus,66275560.0,20495195.0
30034,MB,2018,Maryland Transit Administration,Full,Bus,64007566.0,21038124.0
30034,MB,2019,Maryland Transit Administration,Full,Bus,64430462.0,21317612.0
30034,MB,2020,Maryland Transit Administration,Full,Bus,41414726.0,18241494.0
30034,MB,2021,Maryland Transit Administration,Full,Bus,36754043.0,19067439.0
30034,MB,2022,Maryland Transit Administration,Full,Bus,42557957.0,19554779.0
30035,DR,2016,Ohio Valley Regional Transportation Authority,Full,Bus,4699.0,28443.0
30035,DR,2017,Ohio Valley Regional Transportation Authority,Full,Bus,4857.0,29624.0
30035,DR,2018,Ohio Valley Regional Transportation Authority,Full,Bus,4373.0,27023.0
30035,DR,2019,Ohio Valley Regional Transportation Authority,Full,Bus,3940.0,24085.0
30035,DR,2020,Ohio Valley Regional Transportation Authority,Full,Bus,3596.0,24586.0
30035,DR,2021,Ohio Valley Regional Transportation Authority,Full,Bus,4026.0,30003.0
30035,DR,2022,Ohio Valley Regional Transportation Authority,Full,Bus,4126.0,24601.0
30035,MB,2016,Ohio Valley Regional Transportation Authority,Full,Bus,393603.0,732878.0
30035,MB,2017,Ohio Valley Regional Transportation Authority,Full,Bus,378446.0,748403.0
30035,MB,2018,Ohio Valley Regional Transportation Authority,Full,Bus,365217.0,741322.0
30035,MB,2019,Ohio Valley Regional Transportation Authority,Full,Bus,372806.0,752839.0
30035,MB,2020,Ohio Valley Regional Transportation Authority,Full,Bus,288201.0,750924.0
30035,MB,2021,Ohio Valley Regional Transportation Authority,Full,Bus,263960.0,753580.0
30035,MB,2022,Ohio Valley Regional Transportation Authority,Full,Bus,279600.0,746203.0
30044,DR,2016,Westmoreland County Transit Authority,Full,Bus,193294.0,1882678.0
30044,DR,2017,Westmoreland County Transit Authority,Full,Bus,197697.0,1856041.0
30044,DR,2018,Westmoreland County Transit Authority,Full,Bus,189465.0,1778328.0
30044,DR,2019,Westmoreland County Transit Authority,Full,Bus,190272.0,1780728.0
30044,DR,2020,Westmoreland County Transit Authority,Full,Bus,122620.0,1166012.0
30044,DR,2021,Westmoreland County Transit Authority,Full,Bus,126496.0,1163894.0
30044,DR,2022,Westmoreland County Transit Authority,Full,Bus,150971.0,1302122.0
30044,MB,2016,Westmoreland County Transit Authority,Full,Bus,489974.0,935642.0
30044,MB,2017,Westmoreland County Transit Authority,Full,Bus,452946.0,953457.0
30044,MB,2018,Westmoreland County Transit Authority,Full,Bus,420303.0,931188.0
30044,MB,2019,Westmoreland County Transit Authority,Full,Bus,389968.0,930295.0
30044,MB,2020,Westmoreland County Transit Authority,Full,Bus,157936.0,736096.0
30044,MB,2021,Westmoreland County Transit Authority,Full,Bus,132506.0,905813.0
30044,MB,2022,Westmoreland County Transit Authority,Full,Bus,170342.0,919367.0
30045,CB,2016,"JAUNT, Inc.",Full,Bus,,
30045,CB,2017,"JAUNT, Inc.",Full,Bus,,
30045,CB,2018,"JAUNT, Inc.",Full,Bus,19949.0,71965.0
30045,CB,2019,"JAUNT, Inc.",Full,Bus,55137.0,219116.0
30045,CB,2020,"JAUNT, Inc.",Full,Bus,30294.0,184189.0
30045,CB,2021,"JAUNT, Inc.",Full,Bus,25445.0,195916.0
30045,CB,2022,"JAUNT, Inc.",Full,Bus,40326.0,212498.0
30045,DR,2016,"JAUNT, Inc.",Full,Bus,322629.0,1817231.0
30045,DR,2017,"JAUNT, Inc.",Full,Bus,330979.0,1688714.0
30045,DR,2018,"JAUNT, Inc.",Full,Bus,303822.0,1587354.0
30045,DR,2019,"JAUNT, Inc.",Full,Bus,277406.0,1448878.0
30045,DR,2020,"JAUNT, Inc.",Full,Bus,142781.0,908760.0
30045,DR,2021,"JAUNT, Inc.",Full,Bus,141769.0,1014885.0
30045,DR,2022,"JAUNT, Inc.",Full,Bus,172538.0,1138791.0
30048,DR,2016,County of Howard,Reduced,Bus,81936.0,839053.0
30048,DR,2017,County of Howard,Reduced,Bus,83977.0,849065.0
30048,DR,2018,County of Howard,Reduced,Bus,91539.0,927578.0
30048,DR,2019,County of Howard,Reduced,Bus,101681.0,997822.0
30048,DR,2020,County of Howard,Reduced,Bus,57746.0,628692.0
30048,DR,2021,County of Howard,Reduced,Bus,27201.0,300458.0
30048,DR,2022,County of Howard,Reduced,Bus,,
30048,MB,2016,County of Howard,Reduced,Bus,883512.0,1189211.0
30048,MB,2017,County of Howard,Reduced,Bus,749539.0,1172545.0
30048,MB,2018,County of Howard,Reduced,Bus,668060.0,1275577.0
30048,MB,2019,County of Howard,Reduced,Bus,624065.0,1359346.0
30048,MB,2020,County of Howard,Reduced,Bus,329693.0,1186381.0
30048,MB,2021,County of Howard,Reduced,Bus,125649.0,677423.0
30048,MB,2022,County of Howard,Reduced,Bus,,
30051,DR,2016,"Montgomery County, Maryland",Full,Bus,,
30051,DR,2017,"Montgomery County, Maryland",Full,Bus,,
30051,DR,2018,"Montgomery County, Maryland",Full,Bus,,
30051,DR,2019,"Montgomery County, Maryland",Full,Bus,6466.0,31200.0
30051,DR,2020,"Montgomery County, Maryland",Full,Bus,2158.0,10401.0
30051,DR,2021,"Montgomery County, Maryland",Full,Bus,5987.0,14710.0
30051,DR,2022,"Montgomery County, Maryland",Full,Bus,9832.0,35129.0
30051,MB,2016,"Montgomery County, Maryland",Full,Bus,23425873.0,12716048.0
30051,MB,2017,"Montgomery County, Maryland",Full,Bus,22479212.0,12946747.0
30051,MB,2018,"Montgomery County, Maryland",Full,Bus,20952699.0,13498338.0
30051,MB,2019,"Montgomery County, Maryland",Full,Bus,20717628.0,13612199.0
30051,MB,2020,"Montgomery County, Maryland",Full,Bus,10422331.0,9563484.0
30051,MB,2021,"Montgomery County, Maryland",Full,Bus,12299522.0,11523891.0
30051,MB,2022,"Montgomery County, Maryland",Full,Bus,13828313.0,12068889.0
30054,DR,2016,Centre Area Transportation Authority,Full,Bus,32710.0,267679.0
30054,DR,2017,Centre Area Transportation Authority,Full,Bus,34174.0,267345.0
30054,DR,2018,Centre Area Transportation Authority,Full,Bus,31342.0,263794.0
30054,DR,2019,Centre Area Transportation Authority,Full,Bus,29970.0,258193.0
30054,DR,2020,Centre Area Transportation Authority,Full,Bus,17763.0,165999.0
30054,DR,2021,Centre Area Transportation Authority,Full,Bus,55595.0,446540.0
30054,DR,2022,Centre Area Transportation Authority,Full,Bus,78618.0,601700.0
30054,MB,2016,Centre Area Transportation Authority,Full,Bus,7007786.0,1869425.0
30054,MB,2017,Centre Area Transportation Authority,Full,Bus,6625509.0,1775338.0
30054,MB,2018,Centre Area Transportation Authority,Full,Bus,6508742.0,1806735.0
30054,MB,2019,Centre Area Transportation Authority,Full,Bus,6453552.0,1900587.0
30054,MB,2020,Centre Area Transportation Authority,Full,Bus,1963168.0,1247446.0
30054,MB,2021,Centre Area Transportation Authority,Full,Bus,2125161.0,1308867.0
30054,MB,2022,Centre Area Transportation Authority,Full,Bus,3931006.0,1435294.0
30054,VP,2016,Centre Area Transportation Authority,Full,Bus,186546.0,931586.0
30054,VP,2017,Centre Area Transportation Authority,Full,Bus,161036.0,822193.0
30054,VP,2018,Centre Area Transportation Authority,Full,Bus,164578.0,866565.0
30054,VP,2019,Centre Area Transportation Authority,Full,Bus,151732.0,820612.0
30054,VP,2020,Centre Area Transportation Authority,Full,Bus,76325.0,438945.0
30054,VP,2021,Centre Area Transportation Authority,Full,Bus,45510.0,250462.0
30054,VP,2022,Centre Area Transportation Authority,Full,Bus,47832.0,262280.0
30055,DR,2016,Mercer County Regional Council of Governments,Small,Bus,43477.0,258090.0
30055,DR,2017,Mercer County Regional Council of Governments,Small,Bus,,
30055,DR,2018,Mercer County Regional Council of Governments,Small,Bus,,
30055,DR,2019,Mercer County Regional Council of Governments,Small,Bus,,
30055,DR,2020,Mercer County Regional Council of Governments,Small,Bus,,
30055,DR,2021,Mercer County Regional Council of Governments,Small,Bus,,
30055,DR,2022,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2016,Mercer County Regional Council of Governments,Small,Bus,40775.0,76494.0
30055,MB,2017,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2018,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2019,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2020,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2021,Mercer County Regional Council of Governments,Small,Bus,,
30055,MB,2022,Mercer County Regional Council of Governments,Small,Bus,,
30057,CR,2016,Pennsylvania Department of Transportation,Full,Rail,1492160.0,4223212.0
30057,CR,2017,Pennsylvania Department of Transportation,Full,Rail,1509088.0,4210474.0
30057,CR,2018,Pennsylvania Department of Transportation,Full,Rail,1533055.0,4179968.0
30057,CR,2019,Pennsylvania Department of Transportation,Full,Rail,1188276.0,3144089.0
30057,CR,2020,Pennsylvania Department of Transportation,Full,Rail,228919.0,1528613.0
30057,CR,2021,Pennsylvania Department of Transportation,Full,Rail,265787.0,1381902.0
30057,CR,2022,Pennsylvania Department of Transportation,Full,Rail,452034.0,1919730.0
30058,MB,2016,City of Fairfax,Full,Bus,658488.0,430724.0
30058,MB,2017,City of Fairfax,Full,Bus,630694.0,440984.0
30058,MB,2018,City of Fairfax,Full,Bus,595152.0,437160.0
30058,MB,2019,City of Fairfax,Full,Bus,601303.0,440403.0
30058,MB,2020,City of Fairfax,Full,Bus,341471.0,443003.0
30058,MB,2021,City of Fairfax,Full,Bus,413415.0,435268.0
30058,MB,2022,City of Fairfax,Full,Bus,695318.0,432606.0
30061,DR,2016,Mid Mon Valley Transit Authority,Full,Bus,757.0,3372.0
30061,DR,2017,Mid Mon Valley Transit Authority,Full,Bus,667.0,3627.0
30061,DR,2018,Mid Mon Valley Transit Authority,Full,Bus,284.0,1421.0
30061,DR,2019,Mid Mon Valley Transit Authority,Full,Bus,,
30061,DR,2020,Mid Mon Valley Transit Authority,Full,Bus,,
30061,DR,2021,Mid Mon Valley Transit Authority,Full,Bus,,
30061,DR,2022,Mid Mon Valley Transit Authority,Full,Bus,,
30061,MB,2016,Mid Mon Valley Transit Authority,Full,Bus,304701.0,765467.0
30061,MB,2017,Mid Mon Valley Transit Authority,Full,Bus,289375.0,769454.0
30061,MB,2018,Mid Mon Valley Transit Authority,Full,Bus,287945.0,770643.0
30061,MB,2019,Mid Mon Valley Transit Authority,Full,Bus,276704.0,782703.0
30061,MB,2020,Mid Mon Valley Transit Authority,Full,Bus,173930.0,700522.0
30061,MB,2021,Mid Mon Valley Transit Authority,Full,Bus,173111.0,704868.0
30061,MB,2022,Mid Mon Valley Transit Authority,Full,Bus,200947.0,746555.0
30068,MB,2016,"Fairfax County, VA",Full,Bus,8662564.0,9350633.0
30068,MB,2017,"Fairfax County, VA",Full,Bus,8463046.0,9684131.0
30068,MB,2018,"Fairfax County, VA",Full,Bus,8287243.0,9973162.0
30068,MB,2019,"Fairfax County, VA",Full,Bus,8298785.0,10111839.0
30068,MB,2020,"Fairfax County, VA",Full,Bus,5015096.0,9205007.0
30068,MB,2021,"Fairfax County, VA",Full,Bus,5824571.0,10681592.0
30068,MB,2022,"Fairfax County, VA",Full,Bus,7650870.0,10879446.0
30070,CB,2016,Potomac and Rappahannock Transportation Commission,Full,Bus,1547628.0,1830002.0
30070,CB,2017,Potomac and Rappahannock Transportation Commission,Full,Bus,1487350.0,1796721.0
30070,CB,2018,Potomac and Rappahannock Transportation Commission,Full,Bus,1470555.0,1858245.0
30070,CB,2019,Potomac and Rappahannock Transportation Commission,Full,Bus,1512265.0,1966955.0
30070,CB,2020,Potomac and Rappahannock Transportation Commission,Full,Bus,503649.0,1812349.0
30070,CB,2021,Potomac and Rappahannock Transportation Commission,Full,Bus,449939.0,1955894.0
30070,CB,2022,Potomac and Rappahannock Transportation Commission,Full,Bus,760781.0,2010174.0
30070,DR,2016,Potomac and Rappahannock Transportation Commission,Full,Bus,,
30070,DR,2017,Potomac and Rappahannock Transportation Commission,Full,Bus,,
30070,DR,2018,Potomac and Rappahannock Transportation Commission,Full,Bus,,
30070,DR,2019,Potomac and Rappahannock Transportation Commission,Full,Bus,13.0,38.0
30070,DR,2020,Potomac and Rappahannock Transportation Commission,Full,Bus,758.0,1925.0
30070,DR,2021,Potomac and Rappahannock Transportation Commission,Full,Bus,1956.0,5179.0
30070,DR,2022,Potomac and Rappahannock Transportation Commission,Full,Bus,3222.0,9553.0
30070,MB,2016,Potomac and Rappahannock Transportation Commission,Full,Bus,1119288.0,1306388.0
30070,MB,2017,Potomac and Rappahannock Transportation Commission,Full,Bus,992029.0,1162797.0
30070,MB,2018,Potomac and Rappahannock Transportation Commission,Full,Bus,907443.0,1181778.0
30070,MB,2019,Potomac and Rappahannock Transportation Commission,Full,Bus,852278.0,1193824.0
30070,MB,2020,Potomac and Rappahannock Transportation Commission,Full,Bus,457571.0,1311144.0
30070,MB,2021,Potomac and Rappahannock Transportation Commission,Full,Bus,473867.0,1265696.0
30070,MB,2022,Potomac and Rappahannock Transportation Commission,Full,Bus,760069.0,1303983.0
30070,VP,2016,Potomac and Rappahannock Transportation Commission,Full,Bus,1216780.0,9053468.0
30070,VP,2017,Potomac and Rappahannock Transportation Commission,Full,Bus,1331718.0,10296097.0
30070,VP,2018,Potomac and Rappahannock Transportation Commission,Full,Bus,1408537.0,10968999.0
30070,VP,2019,Potomac and Rappahannock Transportation Commission,Full,Bus,1501022.0,11765598.0
30070,VP,2020,Potomac and Rappahannock Transportation Commission,Full,Bus,635413.0,6103784.0
30070,VP,2021,Potomac and Rappahannock Transportation Commission,Full,Bus,478912.0,5017239.0
30070,VP,2022,Potomac and Rappahannock Transportation Commission,Full,Bus,539793.0,5618311.0
30071,DR,2016,City of Alexandria ,Full,Bus,59600.0,298757.0
30071,DR,2017,City of Alexandria ,Full,Bus,61779.0,326894.0
30071,DR,2018,City of Alexandria ,Full,Bus,64093.0,347791.0
30071,DR,2019,City of Alexandria ,Full,Bus,67628.0,413100.0
30071,DR,2020,City of Alexandria ,Full,Bus,27679.0,177002.0
30071,DR,2021,City of Alexandria ,Full,Bus,23053.0,147272.0
30071,DR,2022,City of Alexandria ,Full,Bus,33801.0,201951.0
30071,MB,2016,City of Alexandria ,Full,Bus,3967200.0,1775569.0
30071,MB,2017,City of Alexandria ,Full,Bus,3887182.0,1852329.0
30071,MB,2018,City of Alexandria ,Full,Bus,3861024.0,1862242.0
30071,MB,2019,City of Alexandria ,Full,Bus,4141066.0,2246018.0
30071,MB,2020,City of Alexandria ,Full,Bus,1739007.0,1754247.0
30071,MB,2021,City of Alexandria ,Full,Bus,2094725.0,2151322.0
30071,MB,2022,City of Alexandria ,Full,Bus,3868230.0,2527015.0
30072,DR,2016,"Frederick County, Maryland",Full,Bus,64102.0,461492.0
30072,DR,2017,"Frederick County, Maryland",Full,Bus,51793.0,440323.0
30072,DR,2018,"Frederick County, Maryland",Full,Bus,43420.0,430830.0
30072,DR,2019,"Frederick County, Maryland",Full,Bus,42443.0,354386.0
30072,DR,2020,"Frederick County, Maryland",Full,Bus,24469.0,168531.0
30072,DR,2021,"Frederick County, Maryland",Full,Bus,28813.0,247740.0
30072,DR,2022,"Frederick County, Maryland",Full,Bus,35276.0,322374.0
30072,MB,2016,"Frederick County, Maryland",Full,Bus,596034.0,653628.0
30072,MB,2017,"Frederick County, Maryland",Full,Bus,549531.0,718282.0
30072,MB,2018,"Frederick County, Maryland",Full,Bus,551902.0,794886.0
30072,MB,2019,"Frederick County, Maryland",Full,Bus,552122.0,796930.0
30072,MB,2020,"Frederick County, Maryland",Full,Bus,359536.0,688883.0
30072,MB,2021,"Frederick County, Maryland",Full,Bus,434347.0,767988.0
30072,MB,2022,"Frederick County, Maryland",Full,Bus,536321.0,723084.0
30073,CR,2016,Virginia Railway Express,Full,Rail,4495959.0,2401446.0
30073,CR,2017,Virginia Railway Express,Full,Rail,4679992.0,2411746.0
30073,CR,2018,Virginia Railway Express,Full,Rail,4529095.0,2446682.0
30073,CR,2019,Virginia Railway Express,Full,Rail,4487030.0,2469705.0
30073,CR,2020,Virginia Railway Express,Full,Rail,1110069.0,1642594.0
30073,CR,2021,Virginia Railway Express,Full,Rail,531143.0,2015605.0
30073,CR,2022,Virginia Railway Express,Full,Rail,1166747.0,2220568.0
30075,DR,2016,Delaware Transit Corporation,Full,Bus,962401.0,8634111.0
30075,DR,2017,Delaware Transit Corporation,Full,Bus,947578.0,8366452.0
30075,DR,2018,Delaware Transit Corporation,Full,Bus,928421.0,8107256.0
30075,DR,2019,Delaware Transit Corporation,Full,Bus,969240.0,8186442.0
30075,DR,2020,Delaware Transit Corporation,Full,Bus,482514.0,4976858.0
30075,DR,2021,Delaware Transit Corporation,Full,Bus,586527.0,5916724.0
30075,DR,2022,Delaware Transit Corporation,Full,Bus,753297.0,7013094.0
30075,MB,2016,Delaware Transit Corporation,Full,Bus,7784229.0,7481468.0
30075,MB,2017,Delaware Transit Corporation,Full,Bus,7389093.0,7959390.0
30075,MB,2018,Delaware Transit Corporation,Full,Bus,7078681.0,8520847.0
30075,MB,2019,Delaware Transit Corporation,Full,Bus,7243016.0,8978984.0
30075,MB,2020,Delaware Transit Corporation,Full,Bus,4658199.0,8210714.0
30075,MB,2021,Delaware Transit Corporation,Full,Bus,4880170.0,8886595.0
30075,MB,2022,Delaware Transit Corporation,Full,Bus,6250796.0,8954871.0
30076,DR,2016,Williamsburg Area Transit Authority,Full,Bus,7812.0,54730.0
30076,DR,2017,Williamsburg Area Transit Authority,Full,Bus,10164.0,79102.0
30076,DR,2018,Williamsburg Area Transit Authority,Full,Bus,10306.0,104740.0
30076,DR,2019,Williamsburg Area Transit Authority,Full,Bus,13062.0,123599.0
30076,DR,2020,Williamsburg Area Transit Authority,Full,Bus,10822.0,111411.0
30076,DR,2021,Williamsburg Area Transit Authority,Full,Bus,17409.0,163851.0
30076,DR,2022,Williamsburg Area Transit Authority,Full,Bus,16114.0,164558.0
30076,MB,2016,Williamsburg Area Transit Authority,Full,Bus,2507237.0,1308727.0
30076,MB,2017,Williamsburg Area Transit Authority,Full,Bus,2287978.0,1270013.0
30076,MB,2018,Williamsburg Area Transit Authority,Full,Bus,2115550.0,1219615.0
30076,MB,2019,Williamsburg Area Transit Authority,Full,Bus,1409416.0,1102428.0
30076,MB,2020,Williamsburg Area Transit Authority,Full,Bus,623169.0,805189.0
30076,MB,2021,Williamsburg Area Transit Authority,Full,Bus,628712.0,804150.0
30076,MB,2022,Williamsburg Area Transit Authority,Full,Bus,714940.0,796567.0
30077,DR,2016,Borough of Pottstown,Full,Bus,5769.0,13038.0
30077,DR,2017,Borough of Pottstown,Full,Bus,5898.0,13863.0
30077,DR,2018,Borough of Pottstown,Full,Bus,5880.0,15745.0
30077,DR,2019,Borough of Pottstown,Full,Bus,5024.0,14443.0
30077,DR,2020,Borough of Pottstown,Full,Bus,3716.0,14039.0
30077,DR,2021,Borough of Pottstown,Full,Bus,3486.0,16084.0
30077,DR,2022,Borough of Pottstown,Full,Bus,4044.0,21948.0
30077,MB,2016,Borough of Pottstown,Full,Bus,246452.0,252614.0
30077,MB,2017,Borough of Pottstown,Full,Bus,236735.0,260758.0
30077,MB,2018,Borough of Pottstown,Full,Bus,228843.0,261071.0
30077,MB,2019,Borough of Pottstown,Full,Bus,212973.0,261695.0
30077,MB,2020,Borough of Pottstown,Full,Bus,116776.0,286200.0
30077,MB,2021,Borough of Pottstown,Full,Bus,131063.0,266761.0
30077,MB,2022,Borough of Pottstown,Full,Bus,140270.0,287354.0
30078,VP,2016,Southwestern Pennsylvania Commission,Full,Bus,209560.0,915853.0
30078,VP,2017,Southwestern Pennsylvania Commission,Full,Bus,189295.0,901717.0
30078,VP,2018,Southwestern Pennsylvania Commission,Full,Bus,166319.0,787023.0
