Primary UZA Population,Mode VOMS,Total Spending,Total Minor Injuries,Property Damage,Total Injuries,Total Fatalities,Total Serious Injuries,UPT,Mode
1249442.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,412312.0,MB
1249442.0,116.0,389799.0,7.0,0.0,0.0,0.0,0.0,274248.0,MB
1249442.0,86.0,0.0,7.0,0.0,0.0,0.0,0.0,289564.0,MB
180786.0,43.0,486212.0,0.0,75000.0,1.0,1.0,0.0,140718.0,MB
180786.0,40.0,235028.0,0.0,0.0,0.0,0.0,0.0,135802.0,MB
180786.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,137267.0,MB
180786.0,32.0,417249.0,0.0,0.0,0.0,0.0,0.0,125786.0,MB
180786.0,30.0,588235.0,0.0,0.0,0.0,0.0,0.0,81922.0,MB
180786.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,84467.0,MB
1065219.0,36.0,46509.0,2.0,23146.0,1.0,0.0,0.0,94970.0,MB
1065219.0,38.0,89985.0,2.0,0.0,1.0,0.0,0.0,86573.0,MB
1065219.0,7.0,9300.0,0.0,0.0,0.0,0.0,0.0,51887.0,MB
1065219.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,42842.0,MB
1060061.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,34148.0,MB
2441770.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49345.0,MB
2441770.0,2.0,164000.0,0.0,0.0,0.0,0.0,0.0,45707.0,MB
2441770.0,2.0,8264.0,0.0,0.0,0.0,0.0,0.0,34690.0,MB
2441770.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,425117.0,MB
2441770.0,14.0,198735.0,1.0,0.0,0.0,0.0,0.0,335333.0,MB
4515419.0,121.0,11902844.0,0.0,0.0,0.0,0.0,0.0,1818268.0,MB
4515419.0,133.0,4635624.0,0.0,0.0,0.0,0.0,0.0,1879017.0,MB
4515419.0,129.0,50567483.0,0.0,0.0,0.0,0.0,0.0,437634.0,MB
4515419.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,671963.0,MB
4515419.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,213450.0,MB
70436.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,173336.0,MB
70436.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,153581.0,MB
70436.0,39.0,44912.0,0.0,11362.0,0.0,0.0,0.0,116845.0,MB
70436.0,39.0,34519.0,0.0,0.0,0.0,0.0,0.0,69285.0,MB
70436.0,28.0,55172.0,0.0,0.0,0.0,0.0,0.0,105638.0,MB
60458.0,28.0,102922.0,0.0,0.0,0.0,0.0,0.0,77279.0,MB
57383.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9840.0,MB
57383.0,36.0,67936.0,1.0,0.0,0.0,0.0,0.0,375225.0,MB
57383.0,39.0,781407.0,4.0,0.0,0.0,0.0,0.0,366266.0,MB
57383.0,39.0,784020.0,1.0,0.0,0.0,0.0,0.0,254916.0,MB
57383.0,44.0,142493.0,0.0,0.0,0.0,0.0,0.0,103949.0,MB
57383.0,36.0,72675.0,1.0,23000.0,1.0,0.0,0.0,53045.0,MB
57383.0,28.0,68240.0,3.0,0.0,0.0,0.0,0.0,78374.0,MB
76807.0,30.0,21592.0,1.0,0.0,0.0,0.0,0.0,101007.0,MB
120415.0,56.0,137881.0,1.0,33774.0,0.0,0.0,0.0,166858.0,MB
120415.0,57.0,0.0,2.0,54257.0,0.0,0.0,0.0,156795.0,MB
120415.0,51.0,423840.0,1.0,286.0,1.0,0.0,0.0,101463.0,MB
120415.0,41.0,294782.0,0.0,15723.0,1.0,0.0,0.0,118558.0,MB
128519.0,49.0,258925.0,1.0,43908.0,0.0,0.0,0.0,136553.0,MB
70543.0,78.0,298975.0,0.0,0.0,0.0,0.0,0.0,188891.0,MB
70543.0,74.0,309468.0,0.0,0.0,0.0,0.0,0.0,202254.0,MB
70543.0,87.0,550925.0,0.0,0.0,0.0,0.0,0.0,172233.0,MB
70543.0,39.0,1301647.0,0.0,0.0,0.0,0.0,0.0,148763.0,MB
70543.0,46.0,71419.0,0.0,0.0,0.0,0.0,0.0,87742.0,MB
70543.0,40.0,44647.0,0.0,39945.0,5.0,0.0,0.0,100545.0,MB
76433.0,44.0,515518.0,0.0,1000.0,1.0,0.0,0.0,121457.0,MB
376047.0,16.0,147042.0,3.0,0.0,0.0,0.0,0.0,64965.0,MB
437745.0,31.0,505523.0,3.0,0.0,0.0,0.0,0.0,113456.0,MB
376047.0,13.0,1123252.0,8.0,0.0,0.0,0.0,0.0,421503.0,MB
437745.0,13.0,1320544.0,2.0,0.0,0.0,0.0,0.0,467668.0,MB
4515419.0,95.0,10902515.0,0.0,0.0,0.0,0.0,0.0,268960.0,MB
5100112.0,208.0,9996867.0,0.0,0.0,0.0,0.0,0.0,442324.0,MB
4515419.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,272208.0,MB
5502379.0,15.0,7865.0,0.0,49711.0,7.0,0.0,0.0,348541.0,MB
5502379.0,13.0,259602.0,0.0,9000.0,1.0,0.0,0.0,294581.0,MB
5502379.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,285931.0,MB
5502379.0,11.0,7000.0,0.0,1200.0,2.0,0.0,0.0,195814.0,MB
5502379.0,10.0,427166.0,0.0,0.0,0.0,0.0,0.0,97096.0,MB
5502379.0,8.0,1804971.0,2.0,0.0,0.0,0.0,0.0,107219.0,MB
6077522.0,10.0,452690.0,0.0,535.0,1.0,0.0,0.0,126656.0,MB
216154.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,155685.0,MB
216154.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,157412.0,MB
216154.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,156906.0,MB
216154.0,43.0,141055.0,0.0,0.0,0.0,0.0,0.0,150286.0,MB
216154.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,84387.0,MB
216154.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,114336.0,MB
216154.0,31.0,0.0,1.0,13081.0,4.0,0.0,0.0,1036081.0,MB
216154.0,33.0,1445465.0,0.0,0.0,0.0,0.0,0.0,989422.0,MB
216154.0,31.0,893428.0,0.0,0.0,0.0,0.0,0.0,1002620.0,MB
216154.0,31.0,4377142.0,0.0,0.0,2.0,2.0,0.0,961978.0,MB
216154.0,31.0,2612955.0,0.0,0.0,0.0,0.0,0.0,555807.0,MB
216154.0,22.0,2718352.0,0.0,0.0,0.0,0.0,0.0,544030.0,MB
230967.0,21.0,2700188.0,0.0,0.0,0.0,0.0,0.0,647941.0,MB
206520.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,45244.0,MB
206520.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,38476.0,MB
206520.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,34637.0,MB
206520.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31879.0,MB
206520.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16005.0,MB
206520.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28529.0,MB
206520.0,25.0,301803.0,0.0,0.0,0.0,0.0,0.0,1323000.0,MB
206520.0,24.0,430261.0,0.0,0.0,0.0,0.0,0.0,1242910.0,MB
206520.0,23.0,2515209.0,0.0,0.0,0.0,0.0,0.0,1275835.0,MB
206520.0,22.0,1371606.0,0.0,0.0,0.0,0.0,0.0,1292700.0,MB
206520.0,20.0,2165721.0,2.0,0.0,0.0,0.0,0.0,526958.0,MB
206520.0,16.0,521367.0,0.0,20000.0,0.0,0.0,0.0,495371.0,MB
224156.0,15.0,3567917.0,1.0,0.0,0.0,0.0,0.0,681502.0,MB
124064.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27487.0,MB
124064.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28520.0,MB
124064.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30087.0,MB
124064.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28410.0,MB
124064.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,19614.0,MB
124064.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.0,MB
124064.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1247739.0,MB
124064.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1268399.0,MB
124064.0,40.0,82162.0,0.0,0.0,0.0,0.0,0.0,1338109.0,MB
124064.0,40.0,2653654.0,1.0,0.0,0.0,0.0,0.0,1339237.0,MB
124064.0,39.0,1836237.0,0.0,40000.0,6.0,0.0,0.0,777818.0,MB
124064.0,42.0,124099.0,0.0,0.0,0.0,0.0,0.0,1080782.0,MB
125865.0,41.0,991787.0,0.0,18913.0,1.0,0.0,0.0,1167963.0,MB
100868.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,26508.0,MB
100868.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25842.0,MB
100868.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21412.0,MB
100868.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17618.0,MB
100868.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9426.0,MB
100868.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14482.0,MB
100868.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1032964.0,MB
100868.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,999955.0,MB
100868.0,16.0,0.0,0.0,9375.0,0.0,0.0,0.0,959453.0,MB
100868.0,16.0,1657132.0,0.0,0.0,0.0,0.0,0.0,905412.0,MB
100868.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,552719.0,MB
100868.0,16.0,2830728.0,0.0,0.0,0.0,0.0,0.0,510235.0,MB
98872.0,16.0,2027084.0,0.0,17827.0,2.0,0.0,0.0,587835.0,MB
401661.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,279226.0,MB
401661.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,291018.0,MB
401661.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,154930.0,MB
401661.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,61949.0,MB
401661.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,67993.0,MB
401661.0,182.0,6764493.0,0.0,0.0,0.0,0.0,0.0,13305291.0,MB
401661.0,182.0,7086846.0,9.0,0.0,0.0,0.0,0.0,12817077.0,MB
401661.0,182.0,9386493.0,7.0,0.0,0.0,0.0,0.0,13230698.0,MB
401661.0,183.0,14389194.0,8.0,0.0,0.0,0.0,0.0,12856514.0,MB
401661.0,182.0,12803878.0,0.0,80000.0,1.0,0.0,0.0,4693426.0,MB
401661.0,139.0,21047445.0,3.0,0.0,0.0,0.0,0.0,5390018.0,MB
450305.0,308.0,16445291.0,4.0,0.0,0.0,0.0,0.0,8287021.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57060.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52383.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49615.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49680.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30012.0,MB
133700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26795.0,MB
133700.0,7.0,249543.0,0.0,0.0,0.0,0.0,0.0,28718.0,MB
133700.0,7.0,5915.0,1.0,0.0,0.0,0.0,0.0,30666.0,MB
133700.0,7.0,140631.0,0.0,0.0,0.0,0.0,0.0,36653.0,MB
133700.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,38694.0,MB
133700.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27058.0,MB
133700.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,28068.0,MB
133700.0,29.0,28124.0,0.0,32000.0,0.0,0.0,0.0,1172205.0,MB
133700.0,29.0,26880.0,1.0,0.0,0.0,0.0,0.0,1128650.0,MB
133700.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1074596.0,MB
133700.0,29.0,23685.0,0.0,70695.0,1.0,0.0,0.0,952741.0,MB
133700.0,29.0,256909.0,1.0,0.0,0.0,0.0,0.0,624708.0,MB
133700.0,22.0,9011652.0,0.0,68000.0,1.0,0.0,0.0,463652.0,MB
134877.0,29.0,2605562.0,0.0,0.0,0.0,0.0,0.0,562384.0,MB
1376476.0,84.0,0.0,53.0,15000.0,2.0,0.0,0.0,453042.0,MB
1376476.0,86.0,0.0,40.0,6000.0,1.0,0.0,0.0,447090.0,MB
1376476.0,84.0,0.0,31.0,4000.0,1.0,0.0,0.0,454851.0,MB
1376476.0,96.0,0.0,38.0,5000.0,1.0,0.0,0.0,451109.0,MB
1376476.0,91.0,0.0,23.0,27500.0,6.0,0.0,0.0,238641.0,MB
1376476.0,62.0,0.0,10.0,15000.0,1.0,0.0,0.0,269581.0,MB
1376476.0,337.0,16930612.0,52.0,168056.0,53.0,0.0,0.0,40256308.0,MB
1376476.0,336.0,9747594.0,35.0,285641.0,54.0,2.0,0.0,34606043.0,MB
1376476.0,321.0,2897580.0,48.0,386200.0,52.0,1.0,0.0,30429789.0,MB
1376476.0,307.0,16828797.0,58.0,320500.0,92.0,0.0,0.0,28972674.0,MB
1376476.0,280.0,1295751.0,44.0,438000.0,68.0,1.0,0.0,18040236.0,MB
1376476.0,306.0,7276604.0,34.0,804000.0,67.0,2.0,0.0,15728839.0,MB
1306795.0,302.0,24418292.0,31.0,513000.0,59.0,1.0,0.0,18517967.0,MB
569499.0,7.0,450320.0,0.0,0.0,0.0,0.0,0.0,100779.0,MB
569499.0,91.0,2764522.0,0.0,25000.0,2.0,0.0,0.0,267964.0,MB
569499.0,90.0,0.0,2.0,122000.0,3.0,0.0,0.0,265833.0,MB
569499.0,93.0,0.0,0.0,9200.0,0.0,0.0,0.0,270815.0,MB
569499.0,95.0,701001.0,0.0,102000.0,1.0,0.0,0.0,276461.0,MB
569499.0,93.0,0.0,2.0,29000.0,0.0,0.0,0.0,171341.0,MB
569499.0,76.0,2701701.0,2.0,16000.0,0.0,0.0,0.0,173510.0,MB
541879.0,61.0,261299.0,0.0,0.0,0.0,0.0,0.0,187405.0,MB
569499.0,110.0,11124053.0,4.0,87700.0,3.0,0.0,0.0,4807620.0,MB
569499.0,122.0,9137379.0,0.0,98500.0,11.0,0.0,0.0,4885178.0,MB
569499.0,121.0,4551519.0,2.0,121275.0,2.0,0.0,0.0,4872140.0,MB
569499.0,117.0,1251535.0,3.0,516000.0,1.0,0.0,0.0,5141660.0,MB
569499.0,117.0,9234581.0,4.0,96500.0,2.0,0.0,0.0,3093230.0,MB
569499.0,75.0,4919139.0,2.0,164700.0,8.0,0.0,0.0,2872167.0,MB
541879.0,97.0,3848220.0,0.0,149000.0,4.0,1.0,0.0,3470765.0,MB
279245.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,171493.0,MB
279245.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,162388.0,MB
279245.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,161267.0,MB
279245.0,30.0,0.0,10.0,45577.0,1.0,0.0,0.0,158983.0,MB
279245.0,30.0,0.0,9.0,0.0,0.0,0.0,0.0,92110.0,MB
279245.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,100045.0,MB
279245.0,33.0,17812156.0,1.0,0.0,0.0,0.0,0.0,2341142.0,MB
279245.0,36.0,4730490.0,0.0,0.0,0.0,0.0,0.0,2261179.0,MB
279245.0,36.0,2504679.0,15.0,0.0,0.0,0.0,0.0,2290017.0,MB
279245.0,36.0,4118336.0,25.0,144500.0,4.0,0.0,0.0,2171556.0,MB
279245.0,36.0,7569341.0,15.0,0.0,0.0,0.0,0.0,1242691.0,MB
279245.0,36.0,4589586.0,19.0,0.0,0.0,0.0,0.0,1083547.0,MB
295319.0,36.0,9602016.0,14.0,211954.0,0.0,0.0,0.0,1107654.0,MB
1624827.0,48.0,166474.0,16.0,100000.0,2.0,0.0,0.0,222719.0,MB
1624827.0,46.0,41669.0,0.0,30000.0,0.0,0.0,0.0,227896.0,MB
1624827.0,46.0,0.0,9.0,0.0,0.0,0.0,0.0,231101.0,MB
1624827.0,46.0,805658.0,9.0,0.0,0.0,0.0,0.0,226685.0,MB
1624827.0,46.0,25211.0,1.0,33000.0,0.0,0.0,0.0,102269.0,MB
1624827.0,40.0,118509.0,0.0,0.0,0.0,0.0,0.0,130356.0,MB
1686744.0,40.0,292912.0,10.0,20000.0,0.0,0.0,0.0,168045.0,MB
1624827.0,299.0,11953131.0,7.0,167000.0,17.0,1.0,0.0,15013274.0,MB
1624827.0,299.0,1283830.0,4.0,243500.0,18.0,0.0,0.0,14265533.0,MB
1624827.0,299.0,4435334.0,6.0,337500.0,28.0,0.0,0.0,13750630.0,MB
1624827.0,298.0,30752357.0,15.0,355700.0,31.0,0.0,0.0,13244916.0,MB
1624827.0,284.0,17056513.0,11.0,458000.0,29.0,1.0,0.0,7315465.0,MB
1624827.0,286.0,27332632.0,15.0,453000.0,13.0,0.0,0.0,9600324.0,MB
1686744.0,281.0,21505299.0,12.0,736700.0,24.0,0.0,0.0,9679228.0,MB
1780673.0,148.0,0.0,5.0,122700.0,16.0,0.0,0.0,633601.0,MB
1780673.0,148.0,0.0,7.0,51550.0,14.0,0.0,0.0,593654.0,MB
1780673.0,142.0,3049496.0,10.0,68950.0,11.0,0.0,0.0,587190.0,MB
1780673.0,140.0,19417.0,10.0,124850.0,18.0,0.0,0.0,576448.0,MB
1780673.0,132.0,2431992.0,7.0,41000.0,4.0,0.0,0.0,326521.0,MB
1780673.0,109.0,146803.0,8.0,89400.0,17.0,0.0,0.0,391199.0,MB
1780673.0,350.0,18757680.0,79.0,288751.0,76.0,1.0,0.0,30156644.0,MB
1780673.0,286.0,23436065.0,58.0,830750.0,94.0,0.0,0.0,26711874.0,MB
1780673.0,275.0,34089797.0,50.0,172260.0,86.0,0.0,0.0,22866545.0,MB
1780673.0,255.0,1814315.0,52.0,375640.0,119.0,0.0,0.0,21787742.0,MB
1780673.0,254.0,53468442.0,54.0,356590.0,64.0,1.0,0.0,11846793.0,MB
1780673.0,213.0,58718761.0,52.0,484550.0,78.0,1.0,0.0,11184684.0,MB
1712178.0,218.0,74984179.0,33.0,571350.0,77.0,1.0,0.0,13557430.0,MB
1780673.0,14.0,275099.0,8.0,56960.0,41.0,1.0,0.0,4560876.0,MB
1780673.0,13.0,359854.0,12.0,76600.0,30.0,0.0,0.0,4288316.0,MB
1780673.0,13.0,910970.0,12.0,36600.0,22.0,0.0,0.0,3776252.0,MB
1780673.0,11.0,392584.0,14.0,95950.0,27.0,0.0,0.0,2628480.0,MB
1780673.0,10.0,46457.0,7.0,27800.0,8.0,0.0,0.0,1462001.0,MB
1780673.0,11.0,28419875.0,7.0,37400.0,7.0,0.0,0.0,1411832.0,MB
1712178.0,7.0,1389957.0,6.0,46700.0,29.0,1.0,0.0,1538423.0,MB
1780673.0,7.0,501482.0,0.0,0.0,0.0,0.0,0.0,17906.0,MB
1780673.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21156.0,MB
1780673.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,27586.0,MB
1368035.0,64.0,1461206.0,0.0,73000.0,2.0,0.0,0.0,278379.0,MB
1368035.0,60.0,0.0,0.0,59000.0,2.0,0.0,0.0,287242.0,MB
1368035.0,60.0,1323720.0,0.0,0.0,0.0,0.0,0.0,291455.0,MB
1368035.0,64.0,1412146.0,1.0,0.0,0.0,0.0,0.0,288690.0,MB
1368035.0,70.0,275098.0,1.0,85000.0,7.0,0.0,0.0,169856.0,MB
1368035.0,64.0,2539009.0,3.0,59000.0,3.0,0.0,0.0,242445.0,MB
1567254.0,21.0,944465.0,1.0,67500.0,3.0,0.0,0.0,327789.0,MB
1368035.0,295.0,20435117.0,34.0,266500.0,48.0,2.0,0.0,18549436.0,MB
1368035.0,297.0,51808437.0,23.0,734000.0,55.0,0.0,0.0,18401546.0,MB
1368035.0,268.0,10748119.0,14.0,629000.0,32.0,1.0,0.0,18913789.0,MB
1368035.0,269.0,52107561.0,31.0,660000.0,60.0,0.0,0.0,19141454.0,MB
1368035.0,268.0,97032123.0,21.0,778000.0,37.0,1.0,0.0,10322492.0,MB
1368035.0,219.0,121959766.0,20.0,789700.0,36.0,0.0,0.0,8899769.0,MB
1567254.0,189.0,90690189.0,16.0,583100.0,22.0,0.0,0.0,9947527.0,MB
724091.0,54.0,4980607.0,2.0,0.0,0.0,0.0,0.0,218149.0,MB
724091.0,55.0,3263677.0,9.0,15085.0,2.0,0.0,0.0,194586.0,MB
724091.0,57.0,764565.0,29.0,50000.0,3.0,0.0,0.0,238749.0,MB
724091.0,51.0,709473.0,14.0,50000.0,2.0,0.0,0.0,222955.0,MB
724091.0,46.0,535068.0,5.0,8693.0,3.0,0.0,0.0,149449.0,MB
724091.0,39.0,807606.0,5.0,0.0,0.0,0.0,0.0,172982.0,MB
674046.0,45.0,1903898.0,2.0,13600.0,4.0,0.0,0.0,158544.0,MB
724091.0,98.0,18836871.0,12.0,85172.0,4.0,0.0,0.0,7616147.0,MB
724091.0,98.0,17011653.0,14.0,9385.0,8.0,0.0,0.0,6944925.0,MB
724091.0,95.0,18543577.0,35.0,25000.0,2.0,0.0,0.0,6805906.0,MB
724091.0,117.0,15562532.0,30.0,550000.0,7.0,4.0,0.0,7146375.0,MB
724091.0,117.0,12060294.0,25.0,48788.0,11.0,1.0,0.0,4462605.0,MB
724091.0,77.0,15806308.0,6.0,162409.0,10.0,1.0,0.0,3355260.0,MB
674046.0,60.0,3411725.0,9.0,24801.0,7.0,0.0,0.0,3694674.0,MB
724091.0,26.0,4570969.0,1.0,10320.0,11.0,0.0,0.0,2138941.0,MB
724091.0,26.0,3122309.0,3.0,12000.0,1.0,1.0,0.0,1932769.0,MB
724091.0,26.0,4709586.0,1.0,500000.0,8.0,0.0,0.0,2084109.0,MB
724091.0,26.0,23829962.0,1.0,0.0,0.0,0.0,0.0,2047285.0,MB
724091.0,31.0,37382649.0,2.0,5278.0,1.0,0.0,0.0,1449350.0,MB
724091.0,31.0,203556.0,5.0,0.0,0.0,0.0,0.0,1786684.0,MB
674046.0,18.0,4739055.0,0.0,21000.0,9.0,0.0,0.0,1812863.0,MB
569499.0,27.0,454940.0,0.0,0.0,0.0,0.0,0.0,106309.0,MB
569499.0,26.0,304694.0,0.0,0.0,0.0,0.0,0.0,89874.0,MB
569499.0,26.0,258797.0,0.0,0.0,0.0,0.0,0.0,82666.0,MB
569499.0,26.0,440468.0,0.0,0.0,0.0,0.0,0.0,75344.0,MB
569499.0,23.0,463475.0,0.0,0.0,0.0,0.0,0.0,40670.0,MB
569499.0,19.0,753953.0,0.0,0.0,0.0,0.0,0.0,40212.0,MB
541879.0,23.0,641635.0,0.0,0.0,0.0,0.0,0.0,42694.0,MB
569499.0,25.0,2028506.0,0.0,0.0,0.0,0.0,0.0,1185480.0,MB
569499.0,23.0,1222279.0,0.0,0.0,0.0,0.0,0.0,1164796.0,MB
569499.0,23.0,4952115.0,0.0,0.0,0.0,0.0,0.0,1140362.0,MB
569499.0,23.0,1022847.0,0.0,0.0,0.0,0.0,0.0,1080782.0,MB
569499.0,22.0,3895032.0,0.0,0.0,0.0,0.0,0.0,397309.0,MB
569499.0,17.0,2692349.0,1.0,0.0,0.0,0.0,0.0,344367.0,MB
541879.0,20.0,2176953.0,0.0,0.0,0.0,0.0,0.0,591881.0,MB
507643.0,152.0,14872.0,0.0,5000.0,2.0,0.0,0.0,300429.0,MB
507643.0,115.0,1213552.0,1.0,23994.0,3.0,1.0,0.0,298793.0,MB
507643.0,111.0,0.0,1.0,2000.0,0.0,0.0,0.0,292855.0,MB
507643.0,101.0,0.0,2.0,34200.0,4.0,0.0,0.0,271051.0,MB
507643.0,92.0,0.0,0.0,22154.0,1.0,0.0,0.0,165363.0,MB
507643.0,98.0,0.0,1.0,4000.0,3.0,0.0,0.0,231764.0,MB
507643.0,109.0,132054.0,0.0,9500.0,8.0,0.0,0.0,2760116.0,MB
507643.0,99.0,0.0,5.0,20428.0,14.0,0.0,0.0,2534517.0,MB
507643.0,96.0,5332682.0,1.0,24200.0,9.0,1.0,0.0,2257703.0,MB
507643.0,97.0,1313968.0,16.0,14093.0,3.0,0.0,0.0,1736208.0,MB
507643.0,107.0,1163288.0,3.0,43938.0,2.0,0.0,0.0,1001384.0,MB
507643.0,99.0,1635939.0,1.0,100.0,2.0,0.0,0.0,1346101.0,MB
497952.0,41.0,13153607.0,1.0,10000.0,0.0,0.0,0.0,1737769.0,MB
387550.0,16.0,659058.0,0.0,0.0,0.0,0.0,0.0,45552.0,MB
387550.0,16.0,746351.0,0.0,0.0,0.0,0.0,0.0,44870.0,MB
387550.0,15.0,0.0,0.0,9083.0,0.0,0.0,0.0,46884.0,MB
387550.0,15.0,80137.0,0.0,0.0,0.0,0.0,0.0,41580.0,MB
387550.0,21.0,752607.0,0.0,0.0,0.0,0.0,0.0,37722.0,MB
387550.0,15.0,46932.0,0.0,0.0,0.0,0.0,0.0,42230.0,MB
320901.0,16.0,364603.0,0.0,20833.0,0.0,0.0,0.0,40006.0,MB
387550.0,35.0,6847106.0,0.0,57241.0,4.0,0.0,0.0,1438864.0,MB
387550.0,34.0,5814127.0,0.0,34641.0,2.0,0.0,0.0,1470971.0,MB
387550.0,35.0,4515913.0,1.0,31231.0,0.0,0.0,0.0,1408417.0,MB
387550.0,37.0,2502903.0,0.0,0.0,0.0,0.0,0.0,1468265.0,MB
387550.0,35.0,2193252.0,0.0,13165.0,1.0,0.0,0.0,884557.0,MB
387550.0,38.0,2944331.0,0.0,31103.0,0.0,0.0,0.0,900561.0,MB
320901.0,38.0,1414918.0,7.0,2700348.0,6.0,0.0,0.0,1290778.0,MB
120378.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30693.0,MB
120378.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30387.0,MB
120378.0,8.0,383222.0,0.0,0.0,0.0,0.0,0.0,34466.0,MB
120378.0,8.0,821550.0,0.0,5000.0,0.0,0.0,0.0,37876.0,MB
120378.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20115.0,MB
120378.0,7.0,6878.0,0.0,0.0,0.0,0.0,0.0,22991.0,MB
120378.0,50.0,7322064.0,0.0,0.0,0.0,0.0,0.0,2804354.0,MB
120378.0,57.0,821731.0,0.0,55776.0,1.0,0.0,0.0,2786702.0,MB
120378.0,60.0,13057031.0,1.0,82755.0,6.0,0.0,0.0,2760475.0,MB
120378.0,60.0,1469030.0,1.0,26233.0,2.0,0.0,0.0,2645307.0,MB
120378.0,56.0,12135021.0,3.0,0.0,1.0,0.0,0.0,1794627.0,MB
120378.0,57.0,1440379.0,0.0,0.0,2.0,1.0,0.0,1461418.0,MB
119411.0,54.0,476371.0,1.0,19500.0,1.0,0.0,0.0,1874795.0,MB
176676.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10765.0,MB
176676.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10907.0,MB
176676.0,3.0,101881.0,0.0,0.0,0.0,0.0,0.0,10454.0,MB
176676.0,3.0,157320.0,0.0,0.0,0.0,0.0,0.0,10172.0,MB
176676.0,3.0,54929.0,0.0,0.0,0.0,0.0,0.0,6889.0,MB
176676.0,8.0,1773180.0,0.0,0.0,0.0,0.0,0.0,445074.0,MB
176676.0,8.0,945512.0,1.0,0.0,0.0,0.0,0.0,451854.0,MB
176676.0,8.0,983951.0,0.0,19500.0,0.0,0.0,0.0,521876.0,MB
